"endTime","artistName","trackName","msPlayed"
"2020-09-13 10:13","Marshmello","OK Not To Be OK",67188
"2020-09-13 10:13","yama","Aruihaeiganoyouna",2002
"2020-09-13 10:13","tofubeats","RUN REMIX (feat. KREVA & VaVa)",33200
"2020-09-13 10:14","Rekishi","ギガアイシテル",29232
"2020-09-13 10:14","TAEMIN","Criminal",2081
"2020-09-13 10:15","Mr Eazi","Oh My Gawd (feat. Nicki Minaj & K4mo)",34891
"2020-09-13 10:15","James Blake","Godspeed",3406
"2020-09-13 10:15","SEVENTEEN","Pinwheel - Japanese ver.",3050
"2020-09-13 10:15","Jason Derulo","Take You Dancing",49500
"2020-09-13 10:18","Ne-Yo","Because Of You",149725
"2020-09-13 10:18","CHANMINA","Rainy Friday",23675
"2020-09-13 10:19","Masaki Suda","サンキュー神様",2332
"2020-09-13 10:19","Dua Lipa","Good In Bed (Gen Hoshino Remix)",16460
"2020-09-13 10:19","Aimyon","Marshmallow",3334
"2020-09-13 10:23","LiSA","play the world!",258960
"2020-09-13 10:25","YOASOBI","群青",136901
"2020-09-13 10:30","YOASOBI","群青",248444
"2020-09-13 10:34","Kenshi Yonezu","Lemon",256106
"2020-09-13 10:38","Troye Sivan","HEAVEN",261114
"2020-09-13 10:38","Travie McCoy","Billionaire (feat. Bruno Mars)",7417
"2020-09-13 10:43","YOASOBI","たぶん",258666
"2020-09-13 10:46","Troye Sivan","LOST BOY",223794
"2020-09-13 10:47","T.I.","Get Back Up",49221
"2020-09-13 10:50","Lil Nas X","Old Town Road - Remix",157066
"2020-09-13 10:50","Justin Bieber","Love Yourself",356
"2020-09-13 10:54","Vaundy","不可幸力",200243
"2020-09-13 10:57","HIRAIDAI","Stand by me, Stand by you.",193012
"2020-09-13 11:01","Aimer","SPARK-AGAIN",244160
"2020-09-13 11:05","LiSA","play the world!",258960
"2020-09-13 11:11","Nobuo Uematsu","Battle on the Big Bridge - EPISODE GLADIOLUS Version",352960
"2020-09-13 11:15","ReN","We'll be fine - Acoustic Version",209030
"2020-09-13 11:19","OKAMOTO'S","Welcome My Friend",227106
"2020-09-13 11:21","Reol","第六感",132707
"2020-09-13 16:38","YOASOBI","たぶん",258666
"2020-09-13 16:41","Vaundy","不可幸力",200243
"2020-09-13 16:47","RADWIMPS","Nandemonaiya - movie ver.",344053
"2020-09-13 16:51","Taylor Swift","How You Get The Girl",247533
"2020-09-13 16:54","Ed Sheeran","Lego House",185093
"2020-09-13 16:56","Shawn Mendes","Never Be Alone",81291
"2020-09-13 16:59","Christopher","Irony",208260
"2020-09-13 17:00","James TW","When You Love Someone",37533
"2020-09-13 17:00","Sam Smith","Make It To Me",16757
"2020-09-13 17:03","Taylor Swift","Cruel Summer",178426
"2020-09-13 17:07","Sugarland","Mother",228680
"2020-09-13 17:07","P!nk","Raise Your Glass",12172
"2020-09-13 17:13","Aimer","蝶々結び",305333
"2020-09-13 17:13","Adele","All I Ask",5681
"2020-09-13 17:13","Kelly Clarkson","Love So Soft",16874
"2020-09-13 17:17","ONE OK ROCK","Wasted Nights",224746
"2020-09-13 17:21","Ed Sheeran","What Do I Know?",237333
"2020-09-13 17:22","Taylor Swift","22",15229
"2020-09-13 17:22","Avril Lavigne","Losing Grip",21330
"2020-09-13 17:26","Kenshi Yonezu","Lemon",256106
"2020-09-13 17:29","Dean Lewis","Be Alright",196373
"2020-09-13 17:33","Bruno Mars","That's What I Like",205342
"2020-09-14 14:08","Reol","第六感",58892
"2020-09-14 14:12","Kenshi Yonezu","ピースサイン",238533
"2020-09-14 14:16","ONE OK ROCK","the same as...",963
"2020-09-14 14:16","Troye Sivan","TALK ME DOWN",237464
"2020-09-14 14:16","Taylor Swift","The Archer",10462
"2020-09-14 14:17","Official HIGE DANdism","Itan na star",94567
"2020-09-14 14:17","ONE OK ROCK","Grow Old Die Young",1730
"2020-09-14 14:22","Official HIGE DANdism","Stand By You",256131
"2020-09-14 14:22","Nico & Vinz","Am I Wrong",7757
"2020-09-14 14:27","Keira Knightley","Like A Fool",3739
"2020-09-14 14:27","Kenshi Yonezu","春雷",288893
"2020-09-14 14:27","Macklemore","Glorious (feat. Skylar Grey)",962
"2020-09-14 14:27","Maroon 5","Wake Up Call",2544
"2020-09-14 14:31","Hikaru Utada","Face My Fears (Japanese Version)",222013
"2020-09-14 14:34","Bruno Mars","That's What I Like",206693
"2020-09-14 14:38","Aimer","SPARK-AGAIN",244160
"2020-09-14 14:42","Kenshi Yonezu","LOSER",243813
"2020-09-14 14:45","ONE OK ROCK","Start Again",194253
"2020-09-14 14:49","Ne-Yo","One In A Million",243226
"2020-09-14 14:53","Ed Sheeran","BLOW (with Chris Stapleton & Bruno Mars)",209120
"2020-09-14 14:57","Jason Mraz","I Won't Give Up",240165
"2020-09-14 15:00","Taylor Swift","I Wish You Would",178827
"2020-09-15 02:39","Vaundy","不可幸力",200243
"2020-09-15 02:40","HIRAIDAI","Stand by me, Stand by you.",6505
"2020-09-15 02:41","Aimer","SPARK-AGAIN",62842
"2020-09-15 02:45","LiSA","play the world!",256420
"2020-09-15 02:49","UVERworld","Touch off",258706
"2020-09-15 02:53","Eir Aoi","IGNITE",244786
"2020-09-15 02:57","SPYAIR","RAGE OF DUST",202586
"2020-09-15 03:00","SPYAIR","サクラミツツキ",217226
"2020-09-15 03:04","SPYAIR","アイム・ア・ビリーバー",214946
"2020-09-15 03:06","SPYAIR","イマジネーション",99136
"2020-09-15 03:10","Bazzi","Beautiful (feat. Camila Cabello)",13327
"2020-09-15 03:10","SPYAIR","イマジネーション",8650
"2020-09-15 03:10","LiSA","unlasting",884
"2020-09-15 03:10","Kenshi Yonezu","PLACEBO + 野田洋次郎",3952
"2020-09-15 03:10","Passenger","Let Her Go",17320
"2020-09-15 03:14","LiSA","crossing field",248946
"2020-09-15 03:18","LiSA","ADAMAS",225000
"2020-09-15 03:22","Kenshi Yonezu","PLACEBO + 野田洋次郎",240253
"2020-09-15 03:26","Kenshi Yonezu","海の幽霊",234466
"2020-09-15 03:30","Kenshi Yonezu","Décolleté",209573
"2020-09-15 03:33","Kenshi Yonezu","パプリカ",202666
"2020-09-15 03:38","Motohiro Hata","Rain",293040
"2020-09-15 03:42","YOASOBI","たぶん",258666
"2020-09-15 03:44","Taylor Swift","mirrorball",68870
"2020-09-15 03:47","Taylor Swift","illicit affairs",190898
"2020-09-15 03:51","Taylor Swift","peace",20589
"2020-09-15 03:51","Taylor Swift","invisible string",252880
"2020-09-15 03:55","Justin Timberlake","Man of the Woods",243986
"2020-09-15 04:00","Black Eyed Peas","Where Is The Love?",272533
"2020-09-15 04:03","Ed Sheeran","Take Me Back to London (feat. Stormzy)",189733
"2020-09-15 04:06","Taylor Swift","You Need To Calm Down",171360
"2020-09-15 04:11","Ed Sheeran","Afire Love",314280
"2020-09-15 04:14","Taylor Swift","I Think He Knows",173386
"2020-09-15 04:18","Sugarland","Mother",228680
"2020-09-15 04:23","Taylor Swift","Never Grow Up",290480
"2020-09-15 04:27","Adele","All I Ask",271800
"2020-09-15 04:29","Taylor Swift","I Almost Do",91673
"2020-09-15 04:32","Troye Sivan","Strawberries & Cigarettes",201538
"2020-09-15 04:36","Jay Chou","稻香",223453
"2020-09-15 04:37","Ed Sheeran","How Would You Feel (Paean)",51710
"2020-09-16 03:01","Nobuo Uematsu","Battle on the Big Bridge - EPISODE GLADIOLUS Version",352960
"2020-09-16 03:06","SEKAI NO OWARI","RAIN",306985
"2020-09-16 03:11","RADWIMPS","We'll be alright",335146
"2020-09-16 03:15","Taylor Swift","Call It What You Want",203506
"2020-09-16 03:18","Troye Sivan","COOL",202101
"2020-09-16 03:19","Hugh Jackman","The Other Side",29046
"2020-09-16 03:25","RADWIMPS","Is There Still Anything That Love Can Do?",414466
"2020-09-16 03:30","Nathan Pacheco","Perfect",246930
"2020-09-16 03:33","Ne-Yo","One In A Million",217082
"2020-09-16 03:36","Vaundy","不可幸力",200243
"2020-09-16 03:40","HIRAIDAI","Stand by me, Stand by you.",193012
"2020-09-16 03:44","Aimer","SPARK-AGAIN",244160
"2020-09-16 03:48","LiSA","play the world!",258960
"2020-09-16 04:06","Nobuo Uematsu","Battle on the Big Bridge - EPISODE GLADIOLUS Version",194280
"2020-09-17 02:57","Marcin Przybyłowicz","The Trail",169784
"2020-09-17 03:00","Marcin Przybyłowicz","Emhyr Var Emreis",4804
"2020-09-17 03:00","Marcin Przybyłowicz","Geralt Of Rivia",141993
"2020-09-17 03:00","Marcin Przybyłowicz","Eredin, King Of The Hunt",42789
"2020-09-17 03:03","Percival","Silver For Monsters...",139945
"2020-09-17 03:05","Mikolai Stroinski","Whispers Of Oxenfurt",143276
"2020-09-17 03:07","Percival","The Nightingale",99567
"2020-09-17 03:09","Marcin Przybyłowicz","The Hunter's Path",1035
"2020-09-17 03:09","Mikolai Stroinski","City Of Intrigues",126423
"2020-09-17 03:27","SQUARE ENIX MUSIC","The Lost Forest",178333
"2020-09-17 03:29","SQUARE ENIX MUSIC","Blu-bird",160333
"2020-09-17 03:32","SQUARE ENIX MUSIC","City of Commerce",137733
"2020-09-17 03:35","SQUARE ENIX MUSIC","Hills of Radiant Winds",173426
"2020-09-17 03:40","Kuniyuki Takahashi","Dependent Weakling",306680
"2020-09-17 03:45","Keigo Hoashi","The Sound of the End",326373
"2020-09-17 04:17","Keiichi Okabe","Weight of the World the End of YoRHa",146485
"2020-09-18 03:08","岡部 啓一","Limbo of Rebirth",16919
"2020-09-18 03:08","岡部 啓一","Enemy's Roar",72000
"2020-09-18 03:10","Michelle Williams","Tightrope",1236
"2020-09-18 03:10","Jay Chou","青花瓷",1010
"2020-09-18 03:10","Ed Sheeran","1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie)",9720
"2020-09-18 03:10","Taylor Swift","this is me trying",1531
"2020-09-18 03:10","Taylor Swift","So It Goes...",125477
"2020-09-18 03:16","Kuniyuki Takahashi","Memories of Dust",329066
"2020-09-18 03:19","SQUARE ENIX MUSIC","The Dark Colossus Destroys All",182680
"2020-09-18 03:25","Keiichi Okabe","Weight of the World Kowaretasekainouta - Marina Kawano",344133
"2020-09-18 03:29","SQUARE ENIX MUSIC","Shadowlord's Castle / Roar",254133
"2020-09-18 03:32","SQUARE ENIX MUSIC","Cold Steel Coffin",206240
"2020-09-18 03:35","SQUARE ENIX MUSIC","Kaine / Salvation",183026
"2020-09-18 03:41","Kuniyuki Takahashi","Grandma (Destruction)",331346
"2020-09-18 03:46","Keigo Hoashi","Alien Manifestation",46258
"2020-09-18 03:46","Keiichi Okabe","End of the Unknown",271066
"2020-09-19 06:20","YOASOBI","たぶん",258666
"2020-09-19 06:24","SPYAIR","サクラミツツキ",217226
"2020-09-19 06:28","ONE OK ROCK","the same as...",276640
"2020-09-19 06:33","Taylor Swift","epiphany",289749
"2020-09-19 06:37","Taylor Swift","the last great american dynasty",230999
"2020-09-19 06:40","ヨルシカ","ただ君に晴れ",198971
"2020-09-19 06:58","Nobuo Uematsu","Battle Medley - FFRK Ver.arrange",1086493
"2020-09-19 07:02","Ed Sheeran","South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix",195924
"2020-09-19 07:03","Panic! At The Disco","Into the Unknown - Panic! At The Disco Version",58410
"2020-09-19 07:14","岡部 啓一","Bitter Memories",86680
"2020-09-19 07:17","Marcin Przybyłowicz","The Trail",169784
"2020-09-19 07:17","Marcin Przybyłowicz","Geralt Of Rivia",8865
"2020-09-19 07:20","Mikolai Stroinski","Aen Seidhe",156003
"2020-09-19 07:22","Mikolai Stroinski","Commanding The Fury",128341
"2020-09-19 07:22","Marcin Przybyłowicz","Emhyr Var Emreis",6425
"2020-09-19 07:24","Percival","Silver For Monsters...",139945
"2020-09-19 07:27","Mikolai Stroinski","Whispers Of Oxenfurt",154666
"2020-09-19 07:28","Percival","The Nightingale",99567
"2020-09-19 07:31","Mikolai Stroinski","City Of Intrigues",126423
"2020-09-19 07:33","Marcin Przybyłowicz","The Hunter's Path",172031
"2020-09-19 07:34","Marcin Przybyłowicz","Kaer Morhen",47615
"2020-09-19 07:36","Mikolai Stroinski","Eyes Of The Wolf",124187
"2020-09-19 07:36","Mikolai Stroinski","Witch Hunters",7692
"2020-09-19 07:38","Percival","...Steel For Humans",87381
"2020-09-19 07:38","Mikolai Stroinski","Fate Calls",26758
"2020-09-19 07:41","Marcin Przybyłowicz","The Vagabond",167935
"2020-09-19 07:44","Percival","Cloak And Dagger",166153
"2020-09-19 07:46","Mikolai Stroinski","Forged In Fire",123786
"2020-09-19 07:47","Mikolai Stroinski","Yes, I Do...",58594
"2020-09-19 07:50","Mikolai Stroinski","Welcome, Imlerith",165244
"2020-09-19 07:51","Percival","Drink Up, There's More!",96428
"2020-09-19 07:52","Mikolai Stroinski","After The Storm",29366
"2020-09-19 07:54","Marcin Przybyłowicz","The Hunt Is Coming",125571
"2020-09-19 07:54","Marcin Przybyłowicz","Family Matters",10958
"2020-09-19 07:56","Mikolai Stroinski","At War!",93684
"2020-09-19 08:38","SQUARE ENIX MUSIC","His Dream",996
"2020-09-19 08:38","Keiichi Okabe","Mourning",581
"2020-09-19 08:38","SQUARE ENIX MUSIC","Snow in Summer",257705
"2020-09-19 08:38","Keiichi Okabe","Voice of no Return",1095
"2020-09-19 08:38","SQUARE ENIX MUSIC","Dance of the Evanescent",1372
"2020-09-19 08:43","SQUARE ENIX MUSIC","Gods Bound by Rules",277893
"2020-09-19 08:49","Keiichi Okabe","Weight of the World the End of YoRHa",1686
"2020-09-19 08:49","SQUARE ENIX MUSIC","Grandma",2344
"2020-09-19 08:49","Keigo Hoashi","Alien Manifestation",387426
"2020-09-19 08:49","SQUARE ENIX MUSIC","Blu-bird",2027
"2020-09-19 08:49","Keiichi Okabe","Voice of no Return",2813
"2020-09-19 08:49","SQUARE ENIX MUSIC","Ashes of Dreams / Nuadhaich - GER Version",1370
"2020-09-19 08:49","SQUARE ENIX MUSIC","Dispossession - Strings Ver.",1050
"2020-09-19 08:49","Keigo Hoashi","Amusement Park",4481
"2020-09-19 08:54","Keiichi Okabe","End of the Unknown",271066
"2020-09-19 08:55","Keigo Hoashi","Treasured Times",53758
"2020-09-19 08:57","SQUARE ENIX MUSIC","Hills of Radiant Winds",130780
"2020-09-19 09:43","YOASOBI","たぶん",258666
"2020-09-19 09:47","YOASOBI","群青",248444
"2020-09-19 09:51","YOASOBI","あの夢をなぞって",242666
"2020-09-19 09:55","YOASOBI","夜に駆ける",261013
"2020-09-19 09:58","YOASOBI","ハルジオン",198000
"2020-09-19 10:02","Marcin Przybyłowicz","Back On The Path",71245
"2020-09-19 10:03","YOASOBI","群青",14211
"2020-09-19 10:03","YOASOBI","たぶん",258666
"2020-09-19 11:06","Vaundy","不可幸力",200243
"2020-09-19 11:06","Sam Smith","Palace",17740
"2020-09-19 11:10","Jason Mraz","Unlonely",231272
"2020-09-19 11:10","Jason Mraz","I Won't Give Up",7651
"2020-09-19 11:10","Taylor Swift","It’s Nice To Have A Friend",1353
"2020-09-19 11:15","ONE OK ROCK","Nothing Helps",286066
"2020-09-19 11:19","Taylor Swift","Style",231000
"2020-09-19 11:22","Taylor Swift","Only The Young - Featured in Miss Americana",157507
"2020-09-19 11:26","Justin Timberlake","Morning Light (feat. Alicia Keys)",243040
"2020-09-19 11:29","Taylor Swift","The Archer - Live From Paris",1056
"2020-09-19 11:29","Adele","When We Were Young",698
"2020-09-19 11:29","Mariah Carey","We Belong Together",901
"2020-09-19 11:29","James Bay","Move Together",508
"2020-09-19 11:29","Ed Sheeran","Happier",914
"2020-09-19 11:29","Aerosmith","I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",557
"2020-09-19 11:29","Taylor Swift","peace",720
"2020-09-19 11:29","Troye Sivan","for him.",772
"2020-09-19 11:29","Taylor Swift","I Knew You Were Trouble.",23
"2020-09-19 11:29","Ed Sheeran","How Would You Feel (Paean)",1134
"2020-09-19 11:29","Christopher","Grow Up",2010
"2020-09-19 11:29","ONE OK ROCK","Grow Old Die Young",836
"2020-09-19 11:29","Linkin Park","Runaway",592
"2020-09-19 11:29","Naughty Boy","La La La",178777
"2020-09-19 11:29","Linkin Park","IN MY REMAINS",0
"2020-09-19 11:29","RADWIMPS","Nandemonaiya - movie ver.",1247
"2020-09-19 11:30","Troye Sivan","Happy Little Pill",13868
"2020-09-19 11:35","Official HIGE DANdism","Pretender",326842
"2020-09-19 11:39","Taylor Swift","Getaway Car",233626
"2020-09-19 11:42","ReN","We'll be fine - Acoustic Version",209030
"2020-09-19 11:43","Linkin Park","Leave Out All The Rest",9238
"2020-09-19 11:46","Ayase","ghost city tokyo",204213
"2020-09-19 11:50","RADWIMPS","Cocorononaca - Complete Version",259613
"2020-09-19 11:55","James Bay","Move Together",275493
"2020-09-19 11:58","Christopher","Irony",208260
"2020-09-19 12:00","Adam Lambert","Feel Something",665
"2020-09-19 12:00","Leona Lewis","I Got You",704
"2020-09-19 12:00","Jonas Blue","Perfect Strangers - Acoustic",108332
"2020-09-19 12:04","Taylor Swift","How You Get The Girl",247533
"2020-09-19 12:07","Reol","RE:",166450
"2020-09-20 10:42","YOASOBI","ハルジオン",198000
"2020-09-20 10:46","UVERworld","Touch off",258706
"2020-09-20 10:47","fun.","Some Nights",1533
"2020-09-20 10:47","Sam Smith","Say It First",28687
"2020-09-20 10:50","Ed Sheeran","Put It All on Me (feat. Ella Mai)",197093
"2020-09-20 10:55","YOASOBI","たぶん",258666
"2020-09-20 10:55","Linkin Park","What I've Done",28420
"2020-09-20 10:58","Twenty One Pilots","Stressed Out",202333
"2020-09-20 11:02","Ne-Yo","So Sick",207186
"2020-09-20 11:08","RADWIMPS","Weekly Shounen Jump",351920
"2020-09-20 11:11","Taylor Swift","Soon You’ll Get Better (feat. The Chicks)",201586
"2020-09-20 11:15","Taylor Swift","Style",231000
"2020-09-20 11:19","Taylor Swift","Blank Space",231826
"2020-09-20 11:23","Taylor Swift","The Best Day",245346
"2020-09-20 11:32","Taylor Swift","Miss Americana & The Heartbreak Prince",234146
"2020-09-20 11:37","Aimer","Stars in the rain",302266
"2020-09-20 11:40","Jonas Blue","Mama - Acoustic",192277
"2020-09-20 11:42","Ed Sheeran","Don't",104066
"2020-09-20 11:49","Ed Sheeran","Don't",115775
"2020-09-20 11:54","Eminem","Not Afraid",248133
"2020-09-20 11:58","Taylor Swift","betty",294521
"2020-09-20 12:03","P!nk","Just Give Me a Reason (feat. Nate Ruess)",242733
"2020-09-20 12:04","Ed Sheeran","Cross Me (feat. Chance the Rapper & PnB Rock)",97905
"2020-09-20 13:55","Ed Sheeran","Cross Me (feat. Chance the Rapper & PnB Rock)",108282
"2020-09-20 14:09","Taylor Swift","Afterglow",172826
"2020-09-20 14:14","Ed Sheeran","Cross Me (feat. Chance the Rapper & PnB Rock)",1123
"2020-09-20 14:14","P!nk","Just Give Me a Reason (feat. Nate Ruess)",8237
"2020-09-20 14:18","Ed Sheeran","Cross Me (feat. Chance the Rapper & PnB Rock)",206186
"2020-09-20 14:21","Taylor Swift","Afterglow",223293
"2020-09-20 14:25","RADWIMPS","tazuna",203293
"2020-09-20 14:29","Hikaru Utada","Don't Think Twice",273800
"2020-09-20 14:32","Imagine Dragons","Thunder",187146
"2020-09-20 14:36","Ed Sheeran","I Don't Want Your Money (feat. H.E.R.)",204506
"2020-09-20 14:40","Maroon 5","Won't Go Home Without You",231173
"2020-09-20 14:43","Ed Sheeran","Runaway",205133
"2020-09-20 14:48","Taylor Swift","epiphany",289749
"2020-09-20 14:53","SEKAI NO OWARI","RAIN",306985
"2020-09-20 14:57","Eminem","Mockingbird",250760
"2020-09-20 15:02","Ed Sheeran","The A Team",258373
"2020-09-20 15:03","RADWIMPS","IKIJIBIKI",52858
"2020-09-20 15:06","Taylor Swift","the 1",210251
"2020-09-20 15:09","Takako Matsu","Into the Unknown",194906
"2020-09-20 15:12","Taylor Swift","You Need To Calm Down - Clean Bandit Remix",152773
"2020-09-20 15:15","Taylor Swift","hoax",220042
"2020-09-20 15:18","Sam Smith","Dancing With A Stranger (with Normani)",171029
"2020-09-20 15:22","Ed Sheeran","Eraser",227426
"2020-09-20 15:25","Rita Ora","Your Song - Acoustic",181907
"2020-09-20 15:30","ヨルシカ","パレード",299740
"2020-09-20 15:33","SPYAIR","サムライハート(Some Like It Hot!!)",187906
"2020-09-20 15:34","Linkin Park","Numb",25196
"2020-09-21 02:56","YOASOBI","ハルジオン",198000
"2020-09-21 02:59","Troye Sivan","Strawberries & Cigarettes",201538
"2020-09-21 03:00","Sam Smith","Stay With Me",39274
"2020-09-21 03:05","Hikaru Utada","Simple And Clean",300760
"2020-09-21 03:08","Andrea Bocelli","Amo Soltanto Te",200747
"2020-09-21 03:09","Harry Styles","From the Dining Table",48379
"2020-09-21 03:09","P!nk","Walk Me Home",850
"2020-09-21 03:09","Aimer","SPARK-AGAIN",998
"2020-09-21 03:09","Reol","宵々古今",1942
"2020-09-21 03:12","ONE OK ROCK","Change",174627
"2020-09-21 03:16","YOASOBI","夜に駆ける",261013
"2020-09-21 03:20","SPYAIR","RAGE OF DUST",202586
"2020-09-21 03:24","Nobuo Uematsu","Vamo' alla Flamenco (Final Fantasy IX)",254893
"2020-09-21 03:28","Ed Sheeran","Cross Me (feat. Chance the Rapper & PnB Rock)",206186
"2020-09-21 03:32","YOASOBI","たぶん",258666
"2020-09-21 03:36","kobasolo","東京サマーセッション",226360
"2020-09-21 03:36","Jay Chou","菊花台",5169
"2020-09-21 03:39","B.o.B","Airplanes, Pt. II (feat. Eminem & Hayley Williams of Paramore)",1863
"2020-09-21 03:39","Jay Chou","聽媽媽的話",20537
"2020-09-21 03:39","Mandy Moore","When Will My Life Begin? - From ""Tangled"" / Soundtrack Version",2327
"2020-09-21 03:39","Imagine Dragons","Natural",189466
"2020-09-21 03:44","Taylor Swift","Daylight - Live From Paris",262320
"2020-09-21 03:47","Ed Sheeran","South of the Border (feat. Camila Cabello & Cardi B)",204466
"2020-09-21 03:51","Ed Sheeran","What Do I Know?",237333
"2020-09-21 03:52","Rachel House","I Am Moana (Song of the Ancestors)",19290
"2020-09-21 03:52","ONE OK ROCK","Clock Strikes",2562
"2020-09-21 03:56","Taylor Swift","Blank Space",231826
"2020-09-21 03:59","Lady A","Golden",207546
"2020-09-21 04:03","Taylor Swift","How You Get The Girl",247533
"2020-09-21 04:07","UVERworld","Touch off",258706
"2020-09-21 04:08","Sugarland","Bigger",10152
"2020-09-21 04:11","Troye Sivan","TALK ME DOWN",22755
"2020-09-21 04:11","Ed Sheeran","Cross Me (feat. Chance the Rapper & PnB Rock)",206186
"2020-09-21 04:15","Ed Sheeran","I Don't Care (with Justin Bieber)",219946
"2020-09-21 04:15","SEKAI NO OWARI","RPG",8455
"2020-09-21 04:19","Imagine Dragons","Demons",38335
"2020-09-21 04:19","Ed Sheeran","Beautiful People (feat. Khalid)",197866
"2020-09-21 04:22","Ed Sheeran","Antisocial (with Travis Scott)",161746
"2020-09-21 04:26","Ed Sheeran","Nina",225533
"2020-09-21 04:30","Kendrick Lamar","All The Stars (with SZA)",232186
"2020-09-21 04:33","Taylor Swift","The Archer",195678
"2020-09-21 14:23","Dreamcatcher","Good Night - Japanese Ver.",177733
"2020-09-21 14:26","Dreamcatcher","Chase Me - Japanese Ver.",191013
"2020-09-21 14:30","Dreamcatcher","Breaking Out",199120
"2020-09-21 14:31","Dreamcatcher","Mata Hitori ni Natta - Japanese Ver.",86406
"2020-09-21 14:35","YOASOBI","ハルジオン",198000
"2020-09-21 14:37","Céline Dion","Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",4187
"2020-09-21 14:37","Martin Garrix","Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)",163804
"2020-09-21 14:38","Yoko Shimomura","Hunt or Be Hunted",13517
"2020-09-21 14:39","LiSA","play the world!",94590
"2020-09-21 14:39","RADWIMPS","サイハテアイニ",1760
"2020-09-21 14:39","Taylor Swift","Love Story",1150
"2020-09-21 14:42","Nobuo Uematsu","Don't Be Afraid (Final Fantasy VIII)",926
"2020-09-21 14:42","RADWIMPS","Celebration (Movie Edit) [feat. Toko Miura]",156160
"2020-09-21 14:42","Mariah Carey","Hero",3505
"2020-09-21 14:42","Jessie J","Price Tag",1106
"2020-09-21 14:46","Little Mix","Salute",236013
"2020-09-21 14:49","Liam Payne","Strip That Down (feat. Quavo)",202061
"2020-09-21 14:53","RADWIMPS","IKIJIBIKI",229733
"2020-09-21 14:57","Eve","Anoko Secret",233151
"2020-09-21 14:58","Reol","RE:",1537
"2020-09-21 14:58","Justin Timberlake","Morning Light (feat. Alicia Keys)",38601
"2020-09-21 14:58","Mandy Moore","When Will My Life Begin? - From ""Tangled"" / Soundtrack Version",964
"2020-09-21 14:58","Sia","Cheap Thrills (feat. Sean Paul)",1223
"2020-09-21 14:58","Dean Lewis","Be Alright",1665
"2020-09-21 14:58","Ed Sheeran","Nina",1061
"2020-09-21 14:58","Taylor Swift","Fearless",1231
"2020-09-21 14:58","Taylor Swift","We Are Never Ever Getting Back Together",1310
"2020-09-21 14:58","Twenty One Pilots","Stressed Out",984
"2020-09-21 15:01","Taylor Swift","Death By A Thousand Cuts - Live From Paris",195712
"2020-09-21 15:07","Sam Smith","I'm Not The Only One",1087
"2020-09-21 15:07","RIKKI","SUTEKI DA NE (Isn't It Wonderful?) - Orchestra Version",1080
"2020-09-21 15:07","RADWIMPS","洗脳 - Anti Anti Mix",16746
"2020-09-21 15:07","Lukas Graham","Love Someone",8701
"2020-09-21 15:07","Eve","Dramaturgy",1876
"2020-09-21 15:07","Troye Sivan","WILD",912
"2020-09-21 15:07","Taylor Swift","...Ready For It?",1200
"2020-09-21 15:07","SPYAIR","アイム・ア・ビリーバー",2052
"2020-09-21 15:07","Taylor Swift","betty - Live from the 2020 Academy of Country Music Awards",312138
"2020-09-21 15:08","Charlie Puth","Up All Night",50024
"2020-09-21 15:12","Ed Sheeran","Best Part of Me (feat. YEBBA)",243266
"2020-09-21 15:15","SPYAIR","イマジネーション",176640
"2020-09-21 15:15","Taylor Swift","Call It What You Want",23039
"2020-09-22 03:32","Taylor Swift","betty - Live from the 2020 Academy of Country Music Awards",312138
"2020-09-22 03:36","YOASOBI","ハルジオン",198000
"2020-09-22 03:40","YOASOBI","あの夢をなぞって",242666
"2020-09-22 03:43","Vaundy","不可幸力",200243
"2020-09-22 03:46","HIRAIDAI","Stand by me, Stand by you.",193012
"2020-09-22 04:01","YOASOBI","たぶん",460546
"2020-09-22 04:04","Rachel House","I Am Moana (Song of the Ancestors)",162826
"2020-09-22 04:04","Aimer","SPARK-AGAIN",183623
"2020-09-22 04:09","Troye Sivan","COOL",1064
"2020-09-22 04:09","Leona Lewis","I Got You",7249
"2020-09-22 04:09","ヨルシカ","靴の花火",303231
"2020-09-22 04:09","Kelly Clarkson","Good Goes The Bye",1054
"2020-09-22 04:09","Taylor Swift","So It Goes...",1456
"2020-09-22 04:09","Linkin Park","Shadow of the Day",1006
"2020-09-22 04:12","Ed Sheeran","Antisocial (with Travis Scott)",161746
"2020-09-22 04:13","Kelly Clarkson","Love So Soft",103904
"2020-09-22 04:18","Keigo Hoashi","Vague Hope (Spring Rain)",280440
"2020-09-22 04:21","Keigo Hoashi","Broken Heart",1106
"2020-09-22 04:21","SQUARE ENIX MUSIC","Ashes of Dreams / New - English Version",191211
"2020-09-22 04:26","Keiichi Okabe","Birth of a Wish",280133
"2020-09-22 04:32","Keiichi Okabe","Weight of the World Nouveau - Emi Evans - FR Version",347426
"2020-09-22 04:35","SQUARE ENIX MUSIC","Song of the Ancients / Devola",184760
"2020-09-22 04:38","SQUARE ENIX MUSIC","Dispossession - Piano Ver.",159680
