"endTime","artistName","trackName","msPlayed"
"2021-04-14 11:26","Justin Bieber","Love Yourself",233720
"2021-04-14 11:31","Ed Sheeran","Afire Love",3123
"2021-04-14 11:31","The Weeknd","I Feel It Coming",269186
"2021-04-14 11:34","Taylor Swift","it’s time to go - bonus track",139430
"2021-04-14 22:19","Official HIGE DANdism","Pretender",326842
"2021-04-14 22:24","Taylor Swift","exile (feat. Bon Iver)",285634
"2021-04-14 22:28","Macklemore","Good Old Days (feat. Kesha)",240506
"2021-04-14 22:31","Khalid","Talk (feat. Disclosure)",197573
"2021-04-14 22:35","ONE OK ROCK","We Are",255400
"2021-04-14 22:39","Ed Sheeran","Cross Me (feat. Chance the Rapper & PnB Rock)",206186
"2021-04-14 22:42","James Bay","Wild Love",197280
"2021-04-14 22:45","ONE OK ROCK","Change",174627
"2021-04-14 22:45","Sam Smith","Like I Can",11197
"2021-04-14 22:49","The All-American Rejects","Move Along",238880
"2021-04-14 22:53","Sam Smith","Latch - Acoustic",223429
"2021-04-14 22:57","Nobuo Uematsu","Zanarkand (Final Fantasy X)",212508
"2021-04-14 23:28","Justin Bieber","Peaches (feat. Daniel Caesar & Giveon)",198081
"2021-04-14 23:28","Ed Sheeran","How Would You Feel (Paean)",10660
"2021-04-14 23:28","Aretha Franklin","I Will Survive (The Aretha Version)",3900
"2021-04-14 23:28","Reol","第六感",3170
"2021-04-14 23:28","Linkin Park","LOST IN THE ECHO",5710
"2021-04-14 23:28","Mary J. Blige","Doubt",3878
"2021-04-14 23:33","Taylor Swift","Never Grow Up",290480
"2021-04-14 23:36","Maroon 5","Memories",189486
"2021-04-14 23:36","Aimer","茜さす",4313
"2021-04-14 23:41","Kenshi Yonezu","春雷",288893
"2021-04-14 23:45","RADWIMPS","Brain Washing - Anti Anti Mix",240846
"2021-04-14 23:46","RADWIMPS","We'll Be Alright (Movie Edit)",16910
"2021-04-14 23:49","Taylor Swift","King Of My Heart",214320
"2021-04-14 23:52","Irma","Trouble Maker",180850
"2021-04-15 01:37","Taylor Swift","That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault)",189293
"2021-04-15 01:42","Taylor Swift","The Best Day (Taylor’s Version)",245201
"2021-04-15 01:47","Aimer","Stars in the rain",302196
"2021-04-15 01:50","ONE OK ROCK","Hard to Love",196263
"2021-04-15 01:57","Eve","Nonsense Bungaku",203728
"2021-04-15 02:02","King Gnu","飛行艇",259939
"2021-04-15 02:07","Taylor Swift","betty - Live from the 2020 Academy of Country Music Awards",311913
"2021-04-15 02:29","Taylor Swift","this is me trying",194907
"2021-04-15 02:40","Hikaru Utada","Simple And Clean",300002
"2021-04-15 02:43","Taylor Swift","Delicate - Sawyr And Ryan Tedder Mix",184155
"2021-04-15 02:47","ONE OK ROCK","Clock Strikes",235184
"2021-04-15 02:55","Taylor Swift","Gorgeous",678
"2021-04-15 02:55","Sam Smith","Fire On Fire - From ""Watership Down""",117084
"2021-04-15 02:55","A Great Big World","Say Something",0
"2021-04-15 05:30","Taylor Swift","Clean",253428
"2021-04-15 05:35","Kenshi Yonezu","春雷",288678
"2021-04-15 06:38","Avril Lavigne","Nobody's Home",810
"2021-04-15 06:38","Idina Menzel","Show Yourself",1258
"2021-04-15 06:38","Sam Smith","One Day At A Time",1066
"2021-04-15 06:38","Taylor Swift","Style",768
"2021-04-15 06:38","Sam Smith","The Thrill Of It All",725
"2021-04-15 06:38","Taylor Swift","All You Had To Do Was Stay",960
"2021-04-15 06:56","Taylor Swift","Daylight - Live From Paris",147804
"2021-04-15 07:07","Taylor Swift","Daylight - Live From Paris",114516
"2021-04-15 07:11","Sam Smith","I'm Not The Only One",1087
"2021-04-15 07:11","Taylor Swift","Death By A Thousand Cuts",1429
"2021-04-15 07:11","James Bay","Move Together",1151
"2021-04-15 07:11","Taylor Swift","invisible string",252880
"2021-04-15 07:11","Christopher","Grow Up",1152
"2021-04-15 07:11","Truc Nhan","Lớn Rồi Còn Khóc Nhè",917
"2021-04-15 07:11","Linkin Park","Shadow of the Day",15539
"2021-04-15 07:11","Taylor Swift","The Archer",1280
"2021-04-15 07:12","Taylor Swift","Death By A Thousand Cuts",75861
"2021-04-15 07:20","Taylor Swift","That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault)",189495
"2021-04-15 07:22","Harry Styles","Watermelon Sugar",103508
"2021-04-15 13:25","Taylor Swift","That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault)",685746
"2021-04-15 13:25","Imagine Dragons","Natural",10935
"2021-04-15 13:27","Taylor Swift","You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault)",102878
"2021-04-15 13:31","Taylor Swift","it’s time to go - bonus track",254640
"2021-04-15 13:35","Taylor Swift","You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault)",220839
"2021-04-15 13:38","Taylor Swift","Teardrops On My Guitar - Radio Single Remix",204706
"2021-04-15 13:41","Taylor Swift","All You Had To Do Was Stay",193293
"2021-04-15 13:45","Taylor Swift","Call It What You Want",203506
"2021-04-15 13:48","Taylor Swift","Mine",230773
"2021-04-15 13:53","Sam Smith","No Peace",283294
"2021-04-15 13:56","RADWIMPS","Is There Still Anything That Love Can Do?",169692
"2021-04-16 02:59","Lady Gaga","Shallow - Radio Edit",217212
"2021-04-16 03:02","James Bay","Us - Acoustic",181708
"2021-04-16 03:06","Taylor Swift","long story short",215920
"2021-04-16 03:09","Andrea Bocelli","If Only",219226
"2021-04-16 03:12","Imagine Dragons","Thunder",187146
"2021-04-16 03:16","ONE OK ROCK","Mighty Long Fall",243120
"2021-04-16 03:20","Hikaru Utada","誓い",89356
"2021-04-16 03:23","Justin Bieber","Peaches (feat. Daniel Caesar & Giveon)",198081
"2021-04-16 03:26","Taylor Swift","Delicate - Sawyr And Ryan Tedder Mix",165929
"2021-04-16 03:29","Justin Bieber","Peaches (feat. Daniel Caesar & Giveon)",182350
"2021-04-16 03:32","Harry Styles","Watermelon Sugar",174000
"2021-04-16 03:34","Taylor Swift","willow - dancing witch version (Elvira remix)",123031
"2021-04-16 03:36","UVERworld","Touch off",114320
"2021-04-16 03:40","Kenshi Yonezu","PLACEBO + 野田洋次郎",240253
"2021-04-16 03:41","Shawn Mendes","Never Be Alone",21856
"2021-04-16 03:51","YOASOBI","群青",297518
"2021-04-16 03:54","Sam Hunt","Body Like A Back Road",165386
"2021-04-16 03:58","Lady Gaga","Million Reasons",205280
"2021-04-16 03:58","Taylor Swift","The Story Of Us",11646
"2021-04-16 03:58","SPYAIR","サクラミツツキ",5810
"2021-04-16 03:58","LiSA","crossing field",1200
"2021-04-16 04:02","Kenshi Yonezu","Lemon",256106
"2021-04-16 09:38","Taylor Swift","Dancing With Our Hands Tied",211506
"2021-04-16 09:39","Ed Sheeran","Bloodstream",56858
"2021-04-16 09:40","Kenshi Yonezu","PLACEBO + 野田洋次郎",47480
"2021-04-16 09:40","Justin Bieber","Love Yourself",29070
"2021-04-16 09:41","HIRAIDAI","Stand by me, Stand by you.",22200
"2021-04-16 09:42","優里","ドライフラワー",68330
"2021-04-16 09:45","Taylor Swift","no body, no crime (feat. HAIM)",184052
"2021-04-16 09:50","Jason Mraz","I Won't Give Up",980
"2021-04-16 09:50","Taylor Swift","Everything Has Changed",1500
"2021-04-16 09:50","P!nk","Try",234237
"2021-04-16 09:50","Taylor Swift","The Archer",1210
"2021-04-16 09:55","Kenshi Yonezu","LOSER",289936
"2021-04-16 09:55","RADWIMPS","Weekly Shounen Jump",1784
"2021-04-16 09:59","RADWIMPS","Sparkle - Original Version",37718
"2021-04-16 09:59","Eve","Nonsense Bungaku",203761
"2021-04-16 10:00","Taylor Swift","Love Story (Taylor's Version) - Elvira Remix",62940
"2021-04-16 10:02","ALI","LOST IN PARADISE",108070
"2021-04-16 10:03","Ne-Yo","One In A Million",78510
"2021-04-16 10:03","Taylor Swift","It’s Nice To Have A Friend",2120
"2021-04-16 10:07","Taylor Swift","Fearless (Taylor’s Version)",241591
"2021-04-16 10:14","Taylor Swift","All Too Well",259648
"2021-04-16 10:18","ヨルシカ","ただ君に晴れ",198971
"2021-04-16 10:21","Calum Scott","You Are The Reason - Acoustic, 1 Mic 1 Take/Live From Abbey Road Studios",228186
"2021-04-16 10:25","Andrea Bocelli","If Only",219226
"2021-04-16 10:28","Charlie Puth","Done for Me (feat. Kehlani)",180493
"2021-04-16 10:33","Aimer","蝶々結び",305333
"2021-04-16 10:37","The All-American Rejects","Move Along",238880
"2021-04-16 10:42","Troye Sivan","HEAVEN",261114
"2021-04-16 10:45","ONE OK ROCK","Change",174627
"2021-04-16 10:48","Linkin Park","Waiting for the End",231680
"2021-04-16 10:52","Linkin Park","Leave Out All The Rest",209306
"2021-04-16 10:53","Lorde","Homemade Dynamite - REMIX",37479
"2021-04-16 10:57","ONE OK ROCK","Renegades",244538
"2021-04-16 11:01","ONE OK ROCK","Renegades - Japanese Version",239831
"2021-04-16 11:05","ONE OK ROCK","Bon Voyage",238540
"2021-04-16 11:17","ONE OK ROCK","Start Again",194253
"2021-04-16 11:21","ONE OK ROCK","One Way Ticket",216933
"2021-04-16 11:21","ONE OK ROCK","American Girls",14293
"2021-04-16 11:25","ONE OK ROCK","We Are",255400
"2021-04-16 11:25","ONE OK ROCK","Bombs Away",5830
"2021-04-16 11:29","ONE OK ROCK","Renegades - Japanese Version",244538
"2021-04-16 11:53","Sam Smith","Too Good At Goodbyes",201000
"2021-04-16 11:56","Ed Sheeran","I Don't Want Your Money (feat. H.E.R.)",204506
"2021-04-16 12:29","Ed Sheeran","One",197955
"2021-04-16 12:30","ONE OK ROCK","Renegades - Japanese Version",30208
"2021-04-16 13:24","ONE OK ROCK","C.h.a.o.s.m.y.t.h.",318426
"2021-04-16 13:28","ONE OK ROCK","One Way Ticket",216933
"2021-04-16 13:33","ONE OK ROCK","Nothing Helps",286066
"2021-04-16 13:36","ONE OK ROCK","Deeper Deeper",216453
"2021-04-16 13:40","ONE OK ROCK","Taking Off",218053
"2021-04-16 13:45","ONE OK ROCK","The Beginning",292733
"2021-04-16 13:49","ONE OK ROCK","Mighty Long Fall",243120
"2021-04-16 13:53","ONE OK ROCK","I Was King",238826
"2021-04-16 13:56","ONE OK ROCK","Start Again",194253
"2021-04-16 13:59","ONE OK ROCK","Change",174627
"2021-04-16 14:05","ONE OK ROCK","Be the light",338920
"2021-04-16 16:23","ONE OK ROCK","Renegades - Japanese Version",244538
"2021-04-16 16:27","Taylor Swift","Holy Ground",202960
"2021-04-16 16:30","Taylor Swift","Style",231000
"2021-04-16 16:34","ONE OK ROCK","Clock Strikes",235346
"2021-04-16 16:38","Kenshi Yonezu","砂の惑星 ( + 初音ミク )",240026
"2021-04-16 16:39","RADWIMPS","Banzai Sensho",58659
"2021-04-16 16:41","Black Eyed Peas","Where Is The Love?",104400
"2021-04-16 16:53","ONE OK ROCK","Renegades - Japanese Version",354434
"2021-04-16 16:56","Taylor Swift","You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault)",220839
"2021-04-16 17:00","James TW","When You Love Someone",216560
"2021-04-16 17:00","Eve","Dramaturgy",6817
"2021-04-16 17:04","ONE OK ROCK","Stand Out Fit In",214573
"2021-04-16 17:05","Sam Smith","Stay With Me",58582
"2021-04-16 17:09","Rihanna","Kiss It Better",253080
"2021-04-16 17:13","Taylor Swift","coney island (feat. The National)",275320
"2021-04-16 17:18","Hikaru Utada","Don't Think Twice",273800
"2021-04-16 17:19","RADWIMPS","Nakidashisodayo",75276
"2021-04-16 17:25","ONE OK ROCK","Renegades - Japanese Version",244538
"2021-04-16 17:28","Christopher","Grow Up",184307
"2021-04-16 17:31","Taylor Swift","the 1",210251
"2021-04-16 17:36","Official HIGE DANdism","Shukumei",280856
"2021-04-16 17:41","Taylor Swift","Fifteen (Taylor’s Version)",294419
"2021-04-16 17:45","Eminem","Mockingbird",250760
"2021-04-16 17:50","Kenshi Yonezu","orion",281906
"2021-04-16 17:51","SEKAI NO OWARI","Hey Ho",1334
"2021-04-16 17:51","Rita Ora","Your Song",86601
"2021-04-16 17:51","Tracy Chapman","Fast Car",1672
"2021-04-16 17:51","RADWIMPS","Cocorononaca - Complete Version",8729
"2021-04-17 04:29","Black Eyed Peas","Where Is The Love?",168378
"2021-04-17 04:33","Reol","ちるちる",197053
"2021-04-17 04:37","Official HIGE DANdism","Tell Me Baby",281952
"2021-04-17 04:41","LiSA","紅蓮華",238586
"2021-04-17 04:45","Rag'n'Bone Man","As You Are",228520
"2021-04-17 04:49","Taylor Swift","22",232120
"2021-04-17 04:51","Sam Smith","Burning",138439
"2021-04-17 04:55","Jess Glynne","I'll Be There",193923
"2021-04-17 04:58","Linkin Park","Heavy (feat. Kiiara)",169800
"2021-04-17 05:02","Jay Chou","千里之外",254373
"2021-04-17 05:06","Maroon 5","She Will Be Loved - Radio Mix",259453
"2021-04-17 05:06","Sam Smith","Lay Me Down",5958
"2021-04-17 05:10","Taylor Swift","Fearless (Taylor’s Version)",241591
"2021-04-17 05:17","Lorde","Perfect Places",221874
"2021-04-17 05:18","Lin-Manuel Miranda","We Know The Way - Finale",1630
"2021-04-17 05:18","The Weeknd","The Hills",610
"2021-04-17 05:18","Sugarland","Bigger",1130
"2021-04-17 05:18","Sam Smith","Say It First",750
"2021-04-17 05:18","Troye Sivan","HEAVEN",36163
"2021-04-17 05:18","A Great Big World","Say Something",0
"2021-04-17 05:18","Taylor Swift","seven",1260
"2021-04-17 05:18","Hiroshi Hatanaka","I See the Light - Japanese Version",1790
"2021-04-17 05:18","Justin Timberlake","Man of the Woods",760
"2021-04-17 05:18","Loren Allred","Never Enough",0
"2021-04-17 05:22","Taylor Swift","willow - lonely witch version",214653
"2021-04-17 05:25","Taylor Swift","Love Story (Taylor's Version) - Elvira Remix",211857
"2021-04-17 05:26","Eminem","Not Afraid",1030
"2021-04-17 05:26","Sam Smith","Stay With Me",28769
"2021-04-17 05:33","Taylor Swift","long story short",215920
"2021-04-17 05:33","Imagine Dragons","Demons",780
"2021-04-17 05:33","Taylor Swift","Back To December",1290
"2021-04-17 05:33","Black Eyed Peas","Where Is The Love?",5660
"2021-04-17 05:33","ONE OK ROCK","Be the light",610
"2021-04-17 05:38","ヨルシカ","雲と幽霊",315483
"2021-04-17 05:41","Troye Sivan","Strawberries & Cigarettes",201538
"2021-04-17 05:45","Zac Efron","Rewrite The Stars",217440
"2021-04-17 05:48","Taylor Swift","Holy Ground",202960
"2021-04-17 11:04","Charlie Puth","Change (feat. James Taylor)",103038
"2021-04-17 11:08","ONE OK ROCK","Renegades - Japanese Version",244538
"2021-04-17 11:11","Taylor Swift","I Wish You Would",207440
"2021-04-17 11:15","Ed Sheeran","One",252760
"2021-04-17 11:21","RADWIMPS","We'll be alright",335146
"2021-04-17 11:25","Kenshi Yonezu","PLACEBO + 野田洋次郎",240253
"2021-04-17 11:27","Mandy Moore","When Will My Life Begin? - From ""Tangled"" / Soundtrack Version",152333
"2021-04-17 11:31","Taylor Swift","Death By A Thousand Cuts - Live From Paris",199066
"2021-04-17 11:35","Troye Sivan","TALK ME DOWN",237464
"2021-04-17 11:38","Taylor Swift","All You Had To Do Was Stay",193293
"2021-04-17 11:56","ONE OK ROCK","Renegades - Japanese Version",214315
"2021-04-17 11:57","ONE OK ROCK","Renegades - Japanese Version",3480
"2021-04-17 11:57","ONE OK ROCK","Renegades",10794
"2021-04-17 12:00","Zac Efron","Rewrite The Stars",3524
"2021-04-17 12:00","Taylor Swift","That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault)",189495
"2021-04-17 12:00","Troye Sivan","WILD",2420
"2021-04-17 12:04","Mandy Moore","When Will My Life Begin? - From ""Tangled"" / Soundtrack Version",4397
"2021-04-17 12:04","Lady Gaga","Shallow - Radio Edit",217212
"2021-04-17 12:07","Justin Bieber","Peaches (feat. Daniel Caesar & Giveon)",198081
"2021-04-17 12:10","Taylor Swift","Mine",21751
"2021-04-17 12:10","ONE OK ROCK","The Way Back",182946
"2021-04-17 12:13","Bastille","survivin'",173206
"2021-04-17 12:16","Selena Gomez","Dámelo To’ (feat. Myke Towers)",184134
"2021-04-17 12:19","Jack Harlow","Way Out (feat. Big Sean)",168906
"2021-04-17 12:22","Jany Green","Move",194396
"2021-04-17 12:25","Yung Bae","Disco Body Parts (feat. AWOLNATION)",25010
"2021-04-17 12:25","Dua Lipa","Fever - Vantage Remix",154576
"2021-04-17 12:26","SHAED","Part Time Psycho (with Two Feet)",3630
"2021-04-17 12:29","Petit Biscuit","Parachute - Big Gigantic Remix",182960
"2021-04-17 12:31","Fiji Blue","It Takes Two",159012
"2021-04-17 12:34","J Balvin","Tu Veneno",157320
"2021-04-17 12:37","Steve Aoki","Used To Be (feat. Wiz Khalifa)",157547
"2021-04-17 12:41","ONE OK ROCK","Renegades - Japanese Version",244538
"2021-04-17 12:41","Sam Smith","Say It First",4681
"2021-04-17 12:44","Aimer","カタオモイ",207360
"2021-04-17 12:48","Taylor Swift","Dress",230373
"2021-04-17 12:53","Sam Smith","No Peace",283294
"2021-04-17 12:55","Linkin Park","Shadow of the Day",115242
"2021-04-17 12:56","Masashi Hamauzu","Blinded by Light (From ""Final Fantasy XIII"")",73510
"2021-04-17 13:00","Kenshi Yonezu","PLACEBO + 野田洋次郎",240253
"2021-04-17 13:05","Justin Timberlake","Man of the Woods",243986
"2021-04-17 13:09","Ed Sheeran","Best Part of Me (feat. YEBBA)",243266
"2021-04-17 13:09","Troye Sivan","WILD",44973
"2021-04-17 13:10","Sam Smith","Like I Can",1670
"2021-04-17 13:14","Official HIGE DANdism","Shukumei",280856
"2021-04-17 13:18","ONE OK ROCK","Deeper Deeper",216453
"2021-04-17 13:21","Panic! At The Disco","Into the Unknown - Panic! At The Disco Version",189132
"2021-04-17 13:24","James Bay","If You Ever Want To Be In Love",189868
"2021-04-17 13:31","ONE OK ROCK","Renegades - Japanese Version",244538
"2021-04-17 13:35","Sam Smith","No Peace",283294
"2021-04-17 13:40","King Gnu","白日",276373
"2021-04-17 13:44","ONE OK ROCK","Bon Voyage",245946
"2021-04-17 13:48","Calum Scott","You Are The Reason - Acoustic, 1 Mic 1 Take/Live From Abbey Road Studios",228186
"2021-04-17 13:51","Kenshi Yonezu","Décolleté",209573
"2021-04-17 13:55","Avril Lavigne","Head Above Water",220850
"2021-04-17 13:58","ONE OK ROCK","Hard to Love",196400
"2021-04-17 14:02","Ed Sheeran","South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix",195924
"2021-04-17 14:05","Kelly Clarkson","Because of You",219493
"2021-04-17 14:06","Toni Braxton","Un-Break My Heart",32866
"2021-04-17 15:32","RADWIMPS","Cocorononaca - Complete Version",250952
"2021-04-17 15:36","Macklemore","Thrift Shop (feat. Wanz)",235613
"2021-04-17 15:39","Linkin Park","From the Inside",5862
"2021-04-17 15:39","James Blunt","You're Beautiful",213000
"2021-04-17 15:39","Leona Lewis","Thunder",1262
"2021-04-17 15:44","The Weeknd","I Feel It Coming",269186
"2021-04-17 15:48","Truc Nhan","Người Ta Có Thương Mình Đâu",228121
"2021-04-17 15:52","Taylor Swift","cardigan",239560
"2021-04-17 15:55","Ed Sheeran","Way To Break My Heart (feat. Skrillex)",190293
"2021-04-17 15:59","Beyoncé","Love On Top",267413
"2021-04-17 16:00","Avril Lavigne","Losing Grip",6448
"2021-04-17 16:05","ヨルシカ","雲と幽霊",315483
"2021-04-17 16:09","King Gnu","飛行艇",260893
"2021-04-17 16:10","James TW","When You Love Someone",23365
"2021-04-17 16:10","Zac Efron","Rewrite The Stars",1183
"2021-04-17 16:14","The Weeknd","Earned It (Fifty Shades Of Grey)",277724
"2021-04-17 16:18","Ed Sheeran","Put It All on Me (feat. Ella Mai)",197093
"2021-04-17 16:21","Lorde","Homemade Dynamite - REMIX",214254
"2021-04-17 16:28","RADWIMPS","Is There Still Anything That Love Can Do?",414466
"2021-04-17 16:31","Khalid","Love Lies (with Normani)",201707
"2021-04-17 16:32","Taylor Swift","Don’t Blame Me",15158
"2021-04-17 16:37","Taylor Swift","Daylight",293453
"2021-04-17 16:38","Nobuo Uematsu","Tifa's Theme: Piano Collections Version (From ""Final Fantasy VII"") [For Piano Solo]",102738
"2021-04-17 16:42","The All-American Rejects","Move Along",238880
"2021-04-17 16:46","Taylor Swift","my tears ricochet",255893
"2021-04-17 16:50","Kenshi Yonezu","ピースサイン",238533
"2021-04-17 16:55","Nobuo Uematsu","Battle on the Big Bridge - EPISODE GLADIOLUS Version",5946
"2021-04-17 16:55","優里","ドライフラワー",285586
"2021-04-17 16:59","Taylor Swift","hoax",220042
"2021-04-17 17:02","Imagine Dragons","Thunder",187146
"2021-04-17 17:07","Taylor Swift","evermore (feat. Bon Iver)",304106
"2021-04-17 17:10","Ed Sheeran","New Man",189280
"2021-04-17 17:16","Taylor Swift","betty - Live from the 2020 Academy of Country Music Awards",312138
"2021-04-17 17:21","Taylor Swift","Enchanted",352200
"2021-04-17 17:22","Sam Smith","Too Good At Goodbyes",8976
"2021-04-17 17:22","ONE OK ROCK","The Way Back",2633
"2021-04-17 17:25","ONE OK ROCK","Stand Out Fit In",214573
"2021-04-17 17:29","Linkin Park","What I've Done",5968
"2021-04-17 17:29","Taylor Swift","The Best Day",245346
"2021-04-17 17:33","Taylor Swift","Jump Then Fall (Taylor’s Version)",237580
"2021-04-17 17:34","Taylor Swift","Gorgeous",9069
"2021-04-17 17:34","James Bay","Wild Love",1656
"2021-04-17 17:34","Irma","Train",1130
"2021-04-17 17:34","lophiile","No Bus",42345
"2021-04-17 17:38","Truc Nhan","Sáng Mắt Chưa",208117
"2021-04-17 17:39","James Bay","If You Ever Want To Be In Love",5429
"2021-04-17 17:39","Kelly Clarkson","Because of You",1868
"2021-04-17 17:39","Taylor Swift","This Is Why We Can't Have Nice Things",51399
"2021-04-17 17:39","Whitney Houston","When You Believe - from The Prince of Egypt",7285
"2021-04-17 17:44","ヨルシカ","パレード",299740
"2021-04-17 17:44","SEKAI NO OWARI","sasanqua",8006
"2021-04-17 17:44","SPYAIR","RAGE OF DUST",5376
"2021-04-17 17:49","Taylor Swift","august",261922
"2021-04-17 17:53","YOASOBI","群青",244897
"2021-04-18 03:19","Taylor Swift","Jump Then Fall (Taylor’s Version)",474
"2021-04-18 03:22","Taylor Swift","That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault)",189495
"2021-04-18 03:26","Maroon 5","Girls Like You (feat. Cardi B)",235545
"2021-04-18 03:30","Taylor Swift","Dress",230373
"2021-04-18 03:32","ヨルシカ","靴の花火",146724
"2021-04-18 03:34","Rihanna","Kiss It Better",253080
"2021-04-18 03:37","Sam Smith","Midnight Train",128950
"2021-04-18 08:10","Jonas Brothers","I Believe",72647
"2021-04-18 08:11","Jonas Brothers","Sucker",53008
"2021-04-18 10:38","ONE OK ROCK","Renegades - Japanese Version",244538
"2021-04-18 10:41","Panic! At The Disco","Into the Unknown - Panic! At The Disco Version",189132
"2021-04-18 10:45","Linkin Park","Nobody Can Save Me",225546
"2021-04-18 11:49","Hoang Thuy Linh","Duyen Am",25714
"2021-04-18 11:54","ONE OK ROCK","Renegades - Japanese Version",244538
"2021-04-18 11:54","Taylor Swift","All You Had To Do Was Stay",2811
"2021-04-18 11:55","Chris Brown","Go Crazy",73690
"2021-04-18 12:04","Kenshi Yonezu","PLACEBO + 野田洋次郎",284422
"2021-04-18 12:08","Irma","Trouble Maker",239146
"2021-04-18 12:13","ヨルシカ","靴の花火",303231
"2021-04-18 12:26","Sam Smith","Pray",221595
"2021-04-18 12:30","Kenshi Yonezu","海の幽霊",234466
"2021-04-18 12:40","Sam Smith","Palace",16893
"2021-04-18 12:40","RADWIMPS","We'll Be Alright (Movie Edit)",258373
"2021-04-18 12:44","ONE OK ROCK","Taking Off",218053
"2021-04-18 12:49","Taylor Swift","evermore (feat. Bon Iver)",304106
"2021-04-18 12:49","RADWIMPS","Celebration (Movie Edit) [feat. Toko Miura]",1200
"2021-04-18 12:49","David Archuleta","The Prayer",26130
"2021-04-18 12:49","Linkin Park","Heavy (feat. Kiiara)",1070
"2021-04-18 12:53","Lorde","Perfect Places",221874
"2021-04-18 13:08","Rihanna","Kiss It Better",253080
"2021-04-18 13:12","James Bay","Let It Go",260533
"2021-04-18 13:15","YOASOBI","ハルジオン",198000
"2021-04-18 13:19","Troye Sivan","EASE",213705
"2021-04-18 13:59","Rag'n'Bone Man","Human",140026
"2021-04-18 14:02","Taylor Swift","That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault)",189495
"2021-04-18 14:06","ONE OK ROCK","One Way Ticket",216933
"2021-04-18 14:09","Sam Smith","Pray",221595
"2021-04-18 14:14","Ed Sheeran","Castle on the Hill",261153
"2021-04-18 14:17","Taylor Swift","I Wish You Would",207440
"2021-04-18 14:22","Hikaru Utada","光",308986
"2021-04-18 14:24","James TW","When You Love Someone",86017
"2021-04-18 23:44","Justin Bieber","Peaches (feat. Daniel Caesar & Giveon)",198081
"2021-04-18 23:47","Rita Ora","Your Song - Acoustic",181907
"2021-04-18 23:47","Avril Lavigne","Losing Grip",20091
"2021-04-18 23:51","Ed Sheeran","Supermarket Flowers",221106
"2021-04-18 23:56","Justin Timberlake","Say Something (feat. Chris Stapleton)",278893
"2021-04-18 23:59","Tones And I","Dance Monkey",209438
"2021-04-19 00:02","Ed Sheeran","Runaway",205133
"2021-04-19 00:06","Khalid","Love Lies (with Normani)",201707
"2021-04-19 00:09","Taylor Swift","Delicate - Sawyr And Ryan Tedder Mix",184281
"2021-04-19 00:12","Taylor Swift","This Is Why We Can't Have Nice Things",207133
"2021-04-19 00:13","Ed Sheeran","New Man",53911
"2021-04-19 01:43","YOASOBI","群青",247004
"2021-04-19 01:47","Troye Sivan","FOOLS",220402
"2021-04-19 01:51","Sam Smith","I'm Not The Only One",239316
"2021-04-19 01:54","Kenshi Yonezu","Décolleté",209573
"2021-04-19 01:57","Charlie Puth","River",191360
"2021-04-19 02:01","Céline Dion","Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",249240
"2021-04-19 02:05","YOASOBI","あの夢をなぞって",242666
"2021-04-19 02:09","Taylor Swift","Love Story (Taylor's Version) - Elvira Remix",211857
"2021-04-19 02:15","RADWIMPS","NEVER EVER ENDER",332186
"2021-04-19 02:16","Lin-Manuel Miranda","We Know The Way - Finale",69120
"2021-04-19 02:20","Kendrick Lamar","All The Stars (with SZA)",232186
"2021-04-19 02:25","Official HIGE DANdism","115万キロのフィルム",324633
"2021-04-19 02:28","Martin Garrix","Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)",163804
"2021-04-19 02:31","Kenshi Yonezu","パプリカ",202666
"2021-04-19 02:32","Nobuo Uematsu","Let the Battles Begin!",32874
"2021-04-19 02:34","Nobuo Uematsu","FFVII REMAKE: 壱番魔晄炉 Battle Edit (Mako Reactor 1 - Battle Edit)",128588
"2021-04-19 02:38","Nobuo Uematsu","FFVII REMAKE: ティファのテーマ -セブンスヘブン- (Tifa's Theme - Seventh Heaven)",246640
"2021-04-19 02:38","鈴木 光人","FFVII REMAKE: RUN RUN RUN",11353
"2021-04-19 02:41","Nobuo Uematsu","FFVII REMAKE: 旅の途中で (On Our Way)",161306
"2021-04-19 02:42","Nobuo Uematsu","FFVII REMAKE: ハンドレッドガンナー (The Arsenal)",68167
"2021-04-19 02:48","Nobuo Uematsu","FFVII REMAKE: FFVIIメインテーマ -七番街スラム- (Main Theme of FFVII - Sector 7 Undercity)",371200
"2021-04-19 02:49","浜渦正志","FFVII REMAKE: こっちへおいで (Come On, This Way)",52509
"2021-04-19 02:52","Taylor Swift","That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault)",189495
